 2023-10-22 16:58:52,242-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\9. Primeiro teste com Repository.ts
 2023-10-22 16:58:52,300-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\10. Criando DTO e estruturando camadas.ts
 2023-10-22 16:58:52,359-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\11. Dica da biblioteca ModelMapper para DTO.ts
 2023-10-22 16:58:52,414-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\12. CRUD.ts
 2023-10-22 16:58:52,469-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\13. Busca paginada de produtos.ts
 2023-10-22 16:58:52,525-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\14. Inserindo novo produto com POST.ts
 2023-10-22 16:58:52,582-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\15. Customizando resposta com ResponseEntity.ts
 2023-10-22 16:58:52,643-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\16. Atualizando produto com PUT.ts
 2023-10-22 16:58:52,701-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\17. Deletando produto com DELETE.ts
 2023-10-22 16:58:52,760-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\18. Criando exceções de serviço customizadas.ts
 2023-10-22 16:58:52,813-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\19. Tratando exceção com resposta customizada.ts
 2023-10-22 16:58:52,875-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\20. Implementando outras exceções.ts
 2023-10-22 16:58:52,932-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\21. Validação com Bean Validation.ts
 2023-10-22 16:58:52,984-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\22. Customizando a resposta da validação.ts
 2023-10-22 16:58:53,045-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\23. DESAFIO CRUD de clientes.ts
 2023-10-22 16:58:53,104-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\1. Visão geral do capítulo.ts
 2023-10-22 16:58:53,153-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\2. Material de apoio do capítulo.ts
 2023-10-22 16:58:53,212-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\3. Sessão JPA e estados de entidades.ts
 2023-10-22 16:58:53,262-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\4. Salvando entidade associada para um PARTE 1.ts
 2023-10-22 16:58:53,318-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\5. Salvando entidade associada para um PARTE 2.ts
 2023-10-22 16:58:53,373-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\6. Salvando entidade associada para um PARTE 3.ts
 2023-10-22 16:58:53,429-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\7. Salvando entidades associadas para muitos.ts
 2023-10-22 16:58:53,484-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\8. Evitando degradação de performance.ts
 2023-10-22 16:58:53,538-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\9. Carregamento EAGER e LAZY.ts
 2023-10-22 16:58:53,595-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\10. Analisando o carregamento lazy dos funcionários.ts
 2023-10-22 16:58:53,652-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\11. Alterando o atributo fetch dos relacionamentos.ts
 2023-10-22 16:58:53,711-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\12. Otimizando consultas com a cláusula JOIN FETCH.ts
 2023-10-22 16:58:53,768-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\13. Entendendo Transactional e open-in-view.ts
 2023-10-22 16:58:53,829-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\14. Consultas com Query Methods.ts
 2023-10-22 16:58:53,882-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\15. Introdução sobre JPQL.ts
 2023-10-22 16:58:53,938-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\16. Polêmica vale a pena especializar na JPQL.ts
 2023-10-22 16:58:53,993-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\17. Preparando para os estudos de caso de consultas.ts
 2023-10-22 16:58:54,047-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\18. URI 2602 - Elaborando a consulta.ts
 2023-10-22 16:58:54,106-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\19. Baixando os projetos iniciados dos estudos de caso.ts
 2023-10-22 16:58:54,164-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\4. JPA, consultas SQL e JPQL\20. URI 2602 Spring Boot SQL.ts
